ticker,name,industry,rank.overall,rank.industry,scores.overall,scores.comm.overall,scores.cust.overall,scores.env.overall,scores.jobs.overall,scores.mgmt.overall,scores.prod.overall,scores.worker.overall,scores.comm.abuse,scores.comm.charity,scores.comm.conflict,scores.comm.local,scores.comm.oppress,scores.comm.rels,scores.cust.disc,scores.cust.exp,scores.cust.fair,scores.cust.label,scores.cust.priv,scores.cust.truth,scores.env.efficient,scores.env.mgmt,scores.env.pollution,scores.jobs.growth,scores.jobs.size,scores.mgmt.integrity,scores.mgmt.laws,scores.mgmt.profit,scores.mgmt.reporting,scores.mgmt.return,scores.mgmt.tax,scores.prod.ben,scores.prod.price,scores.prod.qual,scores.worker.balance,scores.worker.career,scores.worker.ceo,scores.worker.fairpay,scores.worker.health,scores.worker.hiredisc,scores.worker.layoff,scores.worker.living,scores.worker.open,scores.worker.paydisc,scores.worker.pto,scores.worker.retire,scores.worker.safe
ACAD,Acadia Pharmaceuticals,Pharmaceuticals & Biotech,160,10,54.7625212554435,43.39415441430533,53.97589205755604,50.856722061336995,92.8138462375632,48.57819220803138,49.949674754887,51.774374632363354,32.36198056799161,37.73671329014145,54.98750272077531,39.894218358543725,51.483665454046836,46.01061173805583,51.611377043117045,63.62872472898801,51.69518700313598,51.700614940387666,55.29492675154962,51.51315431583617,47.052687257417446,41.72881409108838,60.9424698011011,125,41.596302599346295,55.349544989071575,56.95680615174859,24.707135397145358,55.63096809001883,49.92232205087334,33.40857387108092,40.603282035174416,53.486610668012894,56.261842390719735,40.15334311558298,28.78289722402681,54.0273470839211,60.570493795329796,54.098601450389424,53.94578772893582,51.447790398398276,61.54066428763377,42.91705214578228,42.68703161469253,50.438496600846406,70.04197706425795,43.98871756549876
SON,Sonoco Products,Building Materials & Packaging,161,3,54.721938649196,57.94189735391257,53.97589205755604,50.08508522262572,47.25276927141004,40.982119238074944,59.4075991572204,60.07392455960793,72.57201327923542,65.4344413153767,66.0446616660698,39.894218358543725,51.483665454046836,46.01061173805583,51.611377043117045,63.62872472898801,51.69518700313598,51.700614940387666,55.29492675154962,51.51315431583617,46.534411314480444,57.93203776144663,47.10375905008472,47.685089222191614,46.564822332851975,50.32597329045101,56.95680615174859,53.63574447635629,-25,41.378760997029794,64.1196616708335,66.99781256510107,53.486610668012894,56.261842390719735,88.83233240720216,79.84725189226816,57.8654019420636,60.15296771378852,73.4154196006985,88.41638661838468,51.447790398398276,59.90899381912218,57.46990158606692,42.68703161469253,22.81321074752207,40.32847526199425,48.676451761045904
MTD,Mettler-Toledo,Industrial Goods,162,9,54.7164426200719,54.20642060881401,53.97589205755604,70.36002420878422,46.10960240566416,48.90925001140903,49.949674754887,55.37555410338533,67.12823796554675,37.73671329014145,73.53127970194629,39.894218358543725,51.483665454046836,37.112002898945256,51.611377043117045,63.62872472898801,51.69518700313598,51.700614940387666,55.29492675154962,51.51315431583617,90.40590324648579,64.68338095742922,57.93962089760893,48.13861977349943,42.88084489873007,19.71771306375049,56.95680615174859,65.83989956492017,55.63096809001883,96.86480726811266,42.22000511293281,40.603282035174416,53.486610668012894,56.261842390719735,50.130250932448334,63.81832395094062,70.43036510173289,49.72655056287997,52.846237754213654,53.94578772893582,51.447790398398276,71.82389658123066,54.82319138631202,42.68703161469253,50.438496600846406,60.47952731482917,51.094130785287994
RCL,Royal Caribbean Cruises,Restaurants & Leisure,163,3,54.7053518708448,63.80907803881188,50.47312952837376,63.72313839265734,46.15582690808745,39.168442671123266,53.102316224853574,57.83032179010102,78.01578859292408,37.73671329014145,33.35309624274251,111.7756651953537,51.483665454046836,54.90922057716641,51.611377043117045,34.97770527727205,51.69518700313598,51.700614940387666,55.29492675154962,51.51315431583617,50.583997702497925,95.73955965894919,50.43468739094948,48.12587374132543,43.02090869463955,59.28680776670178,56.95680615174859,50.28178368446708,55.63096809001883,51.7797872388944,-25,49.40145888552185,53.486610668012894,56.261842390719735,29.59425875562822,80.91895346974066,56.4372891604688,80.49728067510208,67.50095836688499,53.94578772893582,51.447790398398276,38.34869358292587,55.806237726415105,42.68703161469253,78.80394559370349,12.065247060407096,77.7819778130857
VEEV,Veeva Systems,Computer Services,164,8,54.7001228782039,47.93110764818999,53.97589205755604,50.44256633005543,93.01964751064826,48.70135370997272,49.949674754887,49.47930397666732,42.45625681072223,37.73671329014145,75.92699747342675,39.894218358543725,51.483665454046836,37.112002898945256,51.611377043117045,63.62872472898801,51.69518700313598,51.700614940387666,55.29492675154962,51.51315431583617,46.99089223857572,41.72881409108838,59.920765457793266,125,42.12959362976101,68.57045025540103,56.95680615174859,99.6277833150177,0.4474808078342747,45.2911505543854,43.14533198941852,40.603282035174416,53.486610668012894,56.261842390719735,41.26062007008636,28.785559836641657,66.44035690378624,22.354145573697558,60.6007535941025,53.94578772893582,51.447790398398276,68.93097780359938,64.89913058598377,42.68703161469253,22.81321074752207,55.18167806515812,52.437032627395496
SIVB,SVB Financial,Banks,165,5,54.6974981346975,56.28148958202276,53.97589205755604,50.68024151118376,50.066679899265694,56.642186849540096,49.949674754887,61.83219766369842,35.08386822483594,37.73671329014145,50.772102227095075,111.7756651953537,51.483665454046836,63.80782941627698,51.611377043117045,63.62872472898801,51.69518700313598,51.700614940387666,55.29492675154962,51.51315431583617,47.05087326790918,41.72881409108838,60.48665014377903,54.932834258491695,42.32321122998883,64.62693034415307,56.95680615174859,53.43845178580718,55.63096809001883,22.848076913704624,59.57303776490612,40.603282035174416,53.486610668012894,56.261842390719735,51.608522742842005,46.3987422837981,79.28323570993936,80.13128778234496,64.21514657032188,53.94578772893582,51.447790398398276,71.82389658123066,57.648919152329974,42.68703161469253,78.06378245417075,81.03498334460046,43.98871756549876
HPQ,HP Inc,Technology Hardware,166,9,54.6824627342648,67.3317868560395,50.32619661538221,63.66130542391126,44.63527175376187,48.81943375028365,52.785572969247404,54.4486670598568,119.52693137771942,98.77531514579016,35.39088049091942,39.894218358543725,39.891157389467395,55.172049017631046,51.611377043117045,33.7758602440603,51.69518700313598,51.700614940387666,55.29492675154962,51.51315431583617,47.04240461345596,91.88052426894376,56.150975299318006,43.42835091285369,46.55583428177757,39.09312582436027,54.288094552710916,43.02219030348319,55.63096809001883,44.88837343020024,48.55084873922231,110.98869678516476,53.486610668012894,-1.2854207939522553,65.72568220558188,57.52790164838475,54.56052158090702,48.66580585437914,37.07434113071091,53.94578772893582,51.447790398398276,71.82389658123066,72.30510547074505,42.68703161469253,80.40311962079659,-25,75.1131930454926
EXPE,Expedia,Restaurants & Leisure,167,4,54.6386188386143,44.824624430617874,54.46545044022008,50.47275679142102,47.90701653306764,45.60604524207265,53.102316224853574,68.37240757548565,39.7343691538779,37.73671329014145,33.35309624274251,39.894218358543725,51.483665454046836,63.80782941627698,51.611377043117045,67.63309174719188,51.69518700313598,51.700614940387666,55.29492675154962,51.51315431583617,47.0405955215909,41.72881409108838,59.95754543493041,48.12587374132543,47.55875098082997,18.410363162920817,56.95680615174859,46.69205906976232,55.63096809001883,60.60991336011226,44.47856751021032,49.40145888552185,53.486610668012894,56.261842390719735,66.79077376850665,52.223207378757245,16.46607260156712,87.81738819395311,83.79858487783781,53.94578772893582,51.447790398398276,49.5070945823608,111.599461265486,125,67.51095450108431,53.732738427585545,43.98871756549876
AGIO,Agios Pharmaceuticals,Pharmaceuticals & Biotech,168,11,54.6266570125807,42.02199780530406,53.97589205755604,49.004545222798676,73.53861176700889,50.15550445435772,49.949674754887,60.83519020487981,32.36198056799161,37.73671329014145,54.98750272077531,39.894218358543725,51.483665454046836,37.112002898945256,51.611377043117045,63.62872472898801,51.69518700313598,51.700614940387666,55.29492675154962,51.51315431583617,45.32830249768661,41.72881409108838,57.58097701761673,93.63134689820698,41.565218922713974,73.77878976102141,56.95680615174859,43.18670164143789,55.63096809001883,14.253276722561324,25.80117069269211,40.603282035174416,53.486610668012894,56.261842390719735,57.641469860935054,74.58915334340031,54.0273470839211,78.58354040590228,104.4991991961852,19.475188839486968,51.447790398398276,61.54066428763377,98.3754154771754,42.68703161469253,50.438496600846406,71.0039836627939,43.98871756549876
CAH,Cardinal Health,Food & Drug Retailers,169,1,54.6227022263036,55.98313152320295,50.098767707668266,72.60115789717784,47.629122076435195,65.77670333278489,47.34649645802502,52.59057802229744,60.255510860166936,37.73671329014145,63.05001445171921,39.894218358543725,51.483665454046836,70.99279578722783,51.611377043117045,34.97770527727205,51.69518700313598,51.700614940387666,55.29492675154962,48.76740138797564,101.80032342459522,57.93197324201055,59.35674146413606,45.27070954874385,51.38204320660517,81.47750166591857,55.48552877949745,57.69596321996792,55.63096809001883,52.2999333506087,79.00617616838046,38.78891360147381,45.75739116129566,56.261842390719735,39.822301551865486,54.6891716305323,50.15076697897687,68.12863017720878,56.0006170789142,53.94578772893582,51.447790398398276,49.5070945823608,45.69949660427094,42.68703161469253,64.03618802447286,55.235923017855406,46.5190710257513
BK,Bank of New York Mellon,Capital Markets,170,5,54.5651706829817,56.144958680294934,45.21898573460033,71.00456175357414,46.52300059247688,49.555409414835566,63.19076891815377,50.44275153112184,40.961657871871225,86.37831676212471,50.772102227095075,39.894218358543725,51.483665454046836,94.6310969212122,51.611377043117045,-7.998823900301879,51.69518700313598,51.700614940387666,55.29492675154962,51.51315431583617,95.93529108548728,57.867342621711416,60.16007658935048,42.8862942228196,52.31005948003752,75.24988282327793,9.793765287665614,66.1803203114644,55.63096809001883,71.473187393795,58.15207456195884,77.55562477707174,53.486610668012894,56.261842390719735,66.92428097076593,42.66386672604902,29.947170470028905,14.824222640339109,19.39667366520157,53.94578772893582,51.447790398398276,71.82389658123066,23.41180960452036,108.5037470824598,47.864883255316954,59.21019409116085,52.437032627395496
TMUS,T-Mobile US,Telecommunications,171,4,54.5651082729996,45.320498581228314,51.25388732104209,57.002096954182655,54.3280874605957,44.113765764596195,68.86552355955381,52.66393332712437,47.90003212441089,37.73671329014145,36.84685132615154,39.894218358543725,51.483665454046836,49.31643857203937,51.611377043117045,-25,51.69518700313598,51.700614940387666,88.98869213145157,51.51315431583617,46.96342881892133,64.68338095742922,59.55764425101235,50.648838991614866,60.18284321696045,-3.439543402541112,52.75570242578644,44.08527757509997,55.63096809001883,76.93695226153359,60.64717458255501,93.39234309502771,53.486610668012894,56.261842390719735,48.93165216726427,62.93661420499444,25.750670592873963,80.43015985588544,80.97278673279355,53.94578772893582,51.447790398398276,4.873490584621074,58.230726242684895,42.68703161469253,97.4828359129215,31.283865073155546,56.38134356314545
RHT,Red Hat,Software,172,17,54.5311585403616,42.78900001994544,64.79375798506737,52.07599093161444,46.84254501013967,54.20537045593782,49.949674754887,59.94271153342064,32.36198056799161,37.73671329014145,51.017949751203425,39.894218358543725,51.483665454046836,46.01061173805583,51.611377043117045,63.62872472898801,51.69518700313598,51.700614940387666,100.21994725808557,51.51315431583617,47.053356522060376,47.129888647874466,60.011077294681385,48.68660771308511,43.90810423610898,66.02897179722314,56.95680615174859,54.61414338281792,55.63096809001883,48.30449327721734,39.3355071687369,40.603282035174416,53.486610668012894,56.261842390719735,64.27371636162015,94.61809537308456,68.25857808288033,62.50022646488458,89.91019481944514,19.475188839486968,51.447790398398276,71.82389658123066,64.67535862815494,42.68703161469253,28.739339788455855,71.72111973070308,60.88534768929223
HXL,Hexcel,Aerospace & Defense,173,6,54.505132389913,43.930026909164404,53.97589205755604,60.57015187466983,47.41457377091991,55.07405084418346,65.7128820933704,51.0777803992972,39.7343691538779,37.73671329014145,54.48719507318549,39.894218358543725,51.483665454046836,37.112002898945256,51.611377043117045,63.62872472898801,51.69518700313598,51.700614940387666,55.29492675154962,51.51315431583617,46.919058051806964,82.23687326698399,55.54695289236211,50.370508424579874,42.71082093257256,54.360718824589924,56.95680615174859,55.411551693434774,55.63096809001883,43.71377904617164,55.80798508297239,84.59416625523811,53.486610668012894,56.261842390719735,26.597761842668106,21.47003167737298,57.8654019420636,57.77657634036206,50.743318204413285,53.94578772893582,51.447790398398276,59.90899381912218,35.22696897788212,42.68703161469253,22.81321074752207,47.97105099092811,74.88251802542635
EQIX,Equinix,Real Estate,174,4,54.4765728301364,43.94439830115849,56.680358539433875,55.3292492866522,48.30233760070753,43.21750013494441,49.949674754887,66.29292163046433,36.04817486093475,40.462800256648585,50.772102227095075,39.894218358543725,51.483665454046836,46.01061173805583,51.611377043117045,63.62872472898801,51.69518700313598,51.700614940387666,66.52618187818359,51.51315431583617,45.624292493402145,64.68338095742922,56.33954398206041,51.95407329212377,42.491362685505834,30.95226642196908,56.95680615174859,41.24603310851143,55.63096809001883,65.31081195588291,21.57846371308732,40.603282035174416,53.486610668012894,56.261842390719735,50.68959702286755,63.449167133350855,72.71668772068504,101.45364081590861,82.87855757480017,53.94578772893582,51.447790398398276,71.82389658123066,72.77590350155828,42.68703161469253,30.800412354976093,67.96231048652305,60.88534768929223
GWW,WW Grainger,Commercial Support Services,175,5,54.4676460682472,54.49509461027836,53.80075393109693,56.50760087404303,44.236919245152464,58.80357387089343,53.102316224853574,58.06640903979015,60.88722827543796,43.08816609772853,56.85653953113048,39.894218358543725,51.483665454046836,63.80782941627698,51.611377043117045,62.19617375640222,51.69518700313598,51.700614940387666,55.29492675154962,51.51315431583617,51.745018652388225,57.93203776144663,59.401117645321946,44.24186283134275,44.229052559890874,54.350825595132065,56.95680615174859,65.08879067669102,55.63096809001883,55.40708403456267,66.90768452968143,49.40145888552185,53.486610668012894,56.261842390719735,42.33935895875198,64.61045120385506,54.32253984882501,64.91702957177007,50.28330455289448,53.94578772893582,51.447790398398276,60.66549558179573,52.89720227464044,42.68703161469253,93.86321227674323,28.52480322532667,77.7819778130857
OI,Owens-Illinois,Building Materials & Packaging,176,4,54.4332843449312,72.02627711301902,53.97589205755604,46.56867791390406,46.407596627448314,30.80784630871988,65.7128820933704,52.74196174571289,81.41232997350042,78.49950634677953,52.568749201492146,111.7756651953537,51.483665454046836,63.80782941627698,51.611377043117045,63.62872472898801,51.69518700313598,51.700614940387666,55.29492675154962,51.51315431583617,42.45963072736335,57.87195181634599,41.43545787937166,47.685089222191614,44.37473388772186,25.89018854580093,56.95680615174859,38.33920552204256,-25,13.042965033249445,52.73668646755275,84.59416625523811,53.486610668012894,56.261842390719735,48.66562644779552,66.52087575500167,57.8654019420636,53.82582568204059,51.07189938406961,88.41638661838468,51.447790398398276,59.90899381912218,32.9892493995939,42.68703161469253,50.438496600846406,49.188130584797996,26.121629788543864
UNP,Union Pacific,Transportation,177,5,54.3759759343798,42.554351613945286,53.80075393109693,61.53309208218774,48.81776569449426,57.16999983438863,56.25495769103699,56.542982967827804,32.36198056799161,38.53785389185595,40.09105247503134,39.894218358543725,51.483665454046836,54.90922057716641,51.611377043117045,62.19617375640222,51.69518700313598,51.700614940387666,55.29492675154962,51.51315431583617,48.50524765048189,95.72576592071391,46.5036479363651,43.34219473279619,57.53099364788275,42.39788438729127,56.84664292739575,62.53618532808039,55.63096809001883,62.067787729431,70.08225277312889,58.19963572531146,53.486610668012894,56.261842390719735,51.3960976412869,75.60704130313795,60.15267813109282,90.0840177405486,40.820166578792815,53.94578772893582,51.447790398398276,71.82389658123066,83.39644320733605,42.68703161469253,22.338446598549112,61.30457428850118,32.34903623046969
OC,Owens Corning,Building Materials & Packaging,178,5,54.3084440107318,69.9880200613126,42.9828880035856,56.3552794160793,43.96000777384925,52.01144709385536,49.949674754887,63.285277607268185,87.1457581995559,42.190676297323144,28.61157148668741,111.7756651953537,51.483665454046836,81.60504709449813,51.611377043117045,62.19617375640222,51.69518700313598,51.700614940387666,10.369906245013652,51.51315431583617,77.15975242750825,47.116812759840315,45.99967398572519,43.69891469740225,44.37548289197806,51.7256977846072,56.95680615174859,49.325103955103636,55.63096809001883,40.35223484267119,46.920508352785845,40.603282035174416,53.486610668012894,56.261842390719735,87.7935468107093,90.23809762167528,72.42989465855455,60.479721527634645,74.66402808339248,53.94578772893582,51.447790398398276,71.82389658123066,57.29088401980386,42.68703161469253,78.06378245417075,56.630485590447044,51.70863560680175
CXO,Concho Resources,Oil & Gas,179,8,54.2710808073405,40.39780103702207,53.97589205755604,48.67638892115042,53.95247822520897,44.60392970528487,49.949674754887,70.29292719592588,32.36198056799161,37.73671329014145,44.33346936202802,39.894218358543725,51.483665454046836,37.112002898945256,51.611377043117045,63.62872472898801,51.69518700313598,51.700614940387666,55.29492675154962,51.51315431583617,46.93536535260577,41.72881409108838,55.39019687986114,61.54908060146204,41.864071620937956,11.329685005195735,56.95680615174859,28.760019906163155,55.63096809001883,14.319315434600462,65.58219773612596,40.603282035174416,53.486610668012894,56.261842390719735,71.30549578403325,85.8617088187536,58.457945887992025,91.56434277443086,114.42235082180568,53.94578772893582,51.447790398398276,65.5472960190485,125,42.68703161469253,50.438496600846406,75.99859514293671,43.98871756549876
EV,Eaton Vance,Capital Markets,180,6,54.2463879917519,42.75152080989407,53.97589205755604,50.567903131661254,47.30834736679246,56.89632209497291,65.7128820933704,55.84118704050657,32.36198056799161,37.73671329014145,50.772102227095075,39.894218358543725,51.483665454046836,46.01061173805583,51.611377043117045,63.62872472898801,51.69518700313598,51.700614940387666,55.29492675154962,51.51315431583617,47.04807905141938,41.72881409108838,60.19786642308858,50.6296202430166,42.02323502538055,36.0930065790961,56.95680615174859,69.16864447527585,55.63096809001883,80.77602598881305,67.35655021625844,84.59416625523811,53.486610668012894,56.261842390719735,73.74264660657417,48.445345048736115,55.01998605915277,53.36773485855042,72.95540594917966,53.94578772893582,51.447790398398276,52.296694832219536,69.55358730882324,42.68703161469253,50.438496600846406,85.01590047248649,43.98871756549876
ARRS,ARRIS International,Technology Hardware,181,10,54.2373291205703,64.5742930531466,53.97589205755604,49.65529469794958,43.349013796980174,35.30892467979399,62.56024062718699,56.039030503931116,100.63261583108945,38.98677792717403,72.78261789835864,39.894218358543725,51.483665454046836,46.01061173805583,51.611377043117045,63.62872472898801,51.69518700313598,51.700614940387666,55.29492675154962,51.51315431583617,46.966923276154574,41.72881409108838,57.90061720093515,43.42835091285369,43.22276534168557,37.64717148655992,56.95680615174859,47.037261202586066,55.63096809001883,39.6796151851799,-17.804402014778347,75.7959894154485,53.486610668012894,56.261842390719735,68.88199228723323,15.133013654057436,76.91867407768041,42.324542747497446,52.057642923038514,53.94578772893582,51.447790398398276,71.82389658123066,101.25344544207596,42.68703161469253,50.438496600846406,63.99972773582978,52.437032627395496
MRO,Marathon Oil,Oil & Gas,182,9,54.2033974637605,65.37812393320314,53.97589205755604,46.938970691131324,38.025830612848004,58.35057213596119,49.949674754887,62.32180490182241,73.55580807367801,103.46134559041471,44.33346936202802,111.7756651953537,51.483665454046836,30.62942608741509,51.611377043117045,63.62872472898801,51.69518700313598,51.700614940387666,55.29492675154962,51.51315431583617,46.85533917754776,68.73418687501879,30.502318136586624,35.55520046814066,41.95732265083491,95.174620479011935,56.95680615174859,-16.026386306912926,55.63096809001883,13.481797042447226,65.61365955850539,40.603282035174416,53.486610668012894,56.261842390719735,82.02662541208498,49.653224839999986,73.92759914887526,77.72066264583049,28.136933044059347,53.94578772893582,51.447790398398276,71.82389658123066,65.09964842865699,42.68703161469253,80.25002484226826,84.08529987011929,70.34750628048673
ETN,Eaton,Industrial Goods,183,10,54.1887261800594,57.27263250401863,50.47312952837376,83.98411975935916,51.47388493617223,51.941604372956995,38.768128910539836,51.71056232320623,47.90003212441089,82.94403824197143,87.75585397011159,39.894218358543725,51.483665454046836,54.90922057716641,51.611377043117045,34.97770527727205,51.69518700313598,51.700614940387666,55.29492675154962,51.51315431583617,109.77144768357006,95.73955965894919,53.572949580124856,45.32979372591514,61.25092328630229,120.19576478442411,52.995254904412725,56.48540876650844,55.63096809001883,56.18042661467123,-22.0550940847679,84.59416625523811,5.912006213490535,17.897000267605087,58.254416569267946,75.23427553706055,18.582930719566843,64.87109036525408,53.56911634945754,53.94578772893582,51.447790398398276,49.5070945823608,49.36315561528879,42.68703161469253,20.627930904824797,59.79426362346391,63.915611652609556
JWN,Nordstrom,Retail,184,3,54.1419271600388,89.09309092842571,55.43764994055515,57.693529994002354,57.2595474358585,60.30179496547721,37.215534399095226,43.95993953464577,112.0042997724029,88.30200283188864,78.77191232705982,111.7756651953537,51.483665454046836,90.50365593360871,51.611377043117045,75.93154556453669,51.69518700313598,51.700614940387666,55.29492675154962,51.20263195689654,51.51695934609901,63.333112318232715,58.574102722114716,50.12723024840534,68.6091410992155,59.757276206688374,56.95680615174859,58.68774231814676,55.63096809001883,47.55136689358253,73.19466800882857,25.889439205720947,53.486610668012894,37.07942132916241,29.314585710418612,69.59980227362769,-14.091708755177706,56.90129557484644,66.18663364825974,88.41638661838468,51.447790398398276,-17.443311414248797,64.2216136151225,42.68703161469253,67.0748685908163,5.711861523784229,60.296601066353354
ATR,AptarGroup,Building Materials & Packaging,185,6,54.1218417806053,69.99114347624877,53.97589205755604,51.755185777989624,43.47094540572067,53.00072809120972,56.25495769103699,51.475129457774855,45.971418852213276,37.73671329014145,103.4777518454522,111.7756651953537,51.483665454046836,81.60504709449813,51.611377043117045,63.62872472898801,51.69518700313598,51.700614940387666,55.29492675154962,51.51315431583617,46.94586495780765,52.53096320466055,55.17894183708121,44.24186283134275,42.24419128095968,53.39152193279361,56.95680615174859,51.19529818074902,55.63096809001883,58.959191134022916,44.31914612396642,58.19963572531146,53.486610668012894,56.261842390719735,49.2113252124739,50.678330696712806,57.8654019420636,45.389636306376694,51.926210451176004,53.94578772893582,51.447790398398276,59.90899381912218,35.71926728510551,42.68703161469253,22.81321074752207,31.299056414258096,77.7819778130857
KOS,Kosmos Energy,Oil & Gas,186,10,54.1201892774658,55.147043717608334,53.97589205755604,62.53584765099653,51.19879159467812,41.78862704614551,49.949674754887,56.6425447668215,71.31409373899638,103.46134559041471,44.33346936202802,111.7756651953537,-25,72.70643825538755,51.611377043117045,63.62872472898801,51.69518700313598,51.700614940387666,55.29492675154962,51.51315431583617,76.74764484824516,70.0844555142153,44.96542276731145,57.27508379042045,41.529641220544455,49.15714804122592,56.95680615174859,-25,55.63096809001883,2.349674971300921,37.985125941221305,40.603282035174416,53.486610668012894,56.261842390719735,49.62873197543711,72.504747263086,58.457945887992025,69.17779798752736,66.1433992825155,19.475188839486968,51.447790398398276,65.5472960190485,100.26246723359003,42.68703161469253,22.81321074752207,84.91270412085893,57.26342556869794
ES,Eversource Energy,Utilities,187,1,54.1034550375609,52.60540510961514,50.00148860945843,62.704803257357455,42.45717201363561,61.20539260727883,62.56024062718699,50.0332687128776,53.34380743809956,40.66560818545338,49.948432888935365,39.894218358543725,51.483665454046836,72.70643825538755,51.611377043117045,31.11989504049795,51.69518700313598,51.700614940387666,55.29492675154962,51.51315431583617,77.08438452621886,57.93203776144663,54.325914484074765,41.2584911550055,44.36462233026315,67.60694627085623,56.95680615174859,58.275573858978575,55.63096809001883,53.17259482907349,68.46781830833243,75.7959894154485,53.486610668012894,56.261842390719735,86.67485462987085,68.61768318918695,31.64302008958376,59.90166084694057,48.04895253123157,53.94578772893582,51.447790398398276,26.72535920851448,33.79482844777766,42.68703161469253,51.178659740379146,67.22264932663424,59.28779492738717
GGG,Graco,Commercial Vehicles & Machinery,188,8,54.0779566443832,51.914002030625085,53.80075393109693,52.21105319194958,46.0234438354397,57.522168057967974,53.102316224853574,59.666695046764524,56.858969479590606,40.936808003020126,48.07677837996625,39.894218358543725,51.483665454046836,63.80782941627698,51.611377043117045,62.19617375640222,51.69518700313598,51.700614940387666,55.29492675154962,51.51315431583617,47.051589603223825,52.53096320466055,56.27209791417125,48.3984035696432,42.24419128095968,57.88133565270175,56.95680615174859,61.14796819504773,55.63096809001883,64.02545623196241,56.4756235187619,49.40145888552185,53.486610668012894,56.261842390719735,57.002217186170235,62.14448695208,57.8654019420636,68.73768155029155,89.91019481944514,53.94578772893582,51.447790398398276,59.90899381912218,77.4751146159635,42.68703161469253,50.438496600846406,56.757910664382926,43.98871756549876
WFC,Wells Fargo,Banks,189,6,54.0331636091472,72.04178527088975,11.59566977741094,71.43687833532408,75.6437740158324,58.2546178653497,66.34341038812035,50.404051482507946,56.102470415492945,86.71217156942052,50.772102227095075,111.7756651953537,51.483665454046836,105.9411424842857,-25,-14.179741213962387,34.694626022973765,51.700614940387666,7.4789863602533515,51.51315431583617,87.19073419043042,68.73418687501879,60.34400431743539,44.62731040169991,125,87.56640771050994,35.20511433284078,64.10381618229036,55.63096809001883,58.352396457759426,59.273538079900526,86.35380162741914,53.486610668012894,56.261842390719735,85.11667623513159,81.71108072265511,32.598524324627846,59.222467332048694,47.457506407850225,84.28181433527945,-25,60.66549558179573,39.612899351327,42.68703161469253,92.9131498454997,62.562574483595355,-1.7721665236034028
BWA,BorgWarner,Automobiles & Parts,190,3,53.9859979786927,45.169668838967965,53.80075393109693,61.846140998780236,43.685209263677756,57.39947756217108,56.25495769103699,55.60948735023081,49.65761314515641,37.73671329014145,36.098189522563885,39.894218358543725,51.483665454046836,46.01061173805583,51.611377043117045,62.19617375640222,51.69518700313598,51.700614940387666,55.29492675154962,51.51315431583617,51.30526487439205,82.23687326698399,55.19517835372324,43.6493952472085,43.742199793360584,58.99499733446399,56.95680615174859,55.77553058042244,55.63096809001883,32.82521270945219,65.14479047297225,58.19963572531146,53.486610668012894,56.261842390719735,46.61436122124178,79.14831608087306,39.40719626613082,59.8125461704371,76.43836645353652,53.94578772893582,51.447790398398276,38.34869358292587,72.9471696961028,42.68703161469253,22.81321074752207,64.79989234045453,74.31218690149615
ICPT,Intercept Pharmaceuticals,Pharmaceuticals & Biotech,191,12,53.9718901222107,42.02199780530406,53.97589205755604,50.61667488550745,92.80835434965783,39.10138925366302,49.949674754887,51.774374632363354,32.36198056799161,37.73671329014145,54.98750272077531,39.894218358543725,51.483665454046836,37.112002898945256,51.611377043117045,63.62872472898801,51.69518700313598,51.700614940387666,55.29492675154962,51.51315431583617,46.85368080728358,41.72881409108838,60.4863944891405,125,41.582071518478486,54.15557924999586,56.95680615174859,-25,55.63096809001883,35.39263545167293,11.430946545717212,40.603282035174416,53.486610668012894,56.261842390719735,40.15334311558298,28.78289722402681,54.0273470839211,60.570493795329796,54.098601450389424,53.94578772893582,51.447790398398276,61.54066428763377,42.91705214578228,42.68703161469253,50.438496600846406,70.04197706425795,43.98871756549876
CI,Cigna,Health Care Providers,192,2,53.9617397428226,48.90227528593821,43.14048787540861,58.53869393778283,49.19977327208695,69.95871756287744,56.25495769103699,58.46844235197957,51.58622641735404,40.9740561200303,28.61157148668741,39.894218358543725,51.483665454046836,72.70643825538755,51.611377043117045,-25,51.69518700313598,51.700614940387666,55.29492675154962,51.51315431583617,51.90613427079898,63.333112318232715,60.439668081824614,45.40951617727575,55.231176079219274,104.72476048139677,56.95680615174859,59.44823698187708,55.63096809001883,76.57398914716916,67.16013447746144,58.19963572531146,53.486610668012894,56.261842390719735,90.59027726280542,72.0191708046431,46.18073941103085,59.017461473799756,51.00618314813833,53.94578772893582,51.447790398398276,60.66549558179573,58.851086627230785,42.68703161469253,88.97642704385478,50.2135856852817,62.280445820473545
SRE,Sempra Energy,Utilities,193,2,53.9506673395564,64.1131922655934,50.93491868349004,46.12074084681476,44.36028484501603,52.20507055222434,58.14654257150367,57.68357490821243,53.060033608187695,48.38889466368917,49.948432888935365,111.7756651953537,51.483665454046836,78.94794016946472,51.611377043117045,38.754932524509044,51.69518700313598,51.700614940387666,55.29492675154962,51.51315431583617,47.42907213817117,46.40270245963077,44.81596707320141,43.10411262202896,46.359220664524955,73.30152365919727,49.274516798793535,51.994194172884924,55.63096809001883,48.3647104111783,33.48502848328253,63.478541831296795,53.486610668012894,56.261842390719735,84.5836361111443,69.78618515666639,53.51969470126982,51.53593909099429,94.11603391904586,53.94578772893582,51.447790398398276,71.82389658123066,70.76195588109887,42.68703161469253,78.06378245417075,73.12815222040658,0.9280121283242551
